,vender,url,product,description,image,price,live
18,Kono,https://kono.store/collections/keycap-sets/products/kds-chainsaw,KDS Chainsaw,"Note: This was a Group Buy that launched October 28 and closed November 28. Estimated production completion is Q1 2023. Pre-orders for extra stock are live now! ﻿Ready to rip and tear up your build with these devilishly cool keycaps? Brought to you by Lonely Bot Studios, KDS Chainsaw is inspired by the story of the Her",https://cdn.shopify.com/s/files/1/1994/3097/products/Chainsaw68_c01_1200x900.jpg?v=1667247463,$19.99,False
19,Kono,https://kono.store/collections/keycap-sets/products/sa-espresso,SA Espresso,"Keycaps and Espresso have a lot in common. Both form under pressure. Expensive machinery is required. Dedicated enthusiasts and regular people appreciate them. SA Espresso is the natural conclusion, with JPoc’s work showing each delicious textural gradient in its namesake. Take comfort in this unique roast from the Wes",https://cdn.shopify.com/s/files/1/1994/3097/products/1-uLCa39y_1260x630.jpg?v=1618265660,$19.99,True
20,Kono,https://kono.store/collections/keycap-sets/products/kat-cats-eye,KAT Cat's Eye,"Cats have undeniable cultural significance. Marbles, Ancient Egyptians, and wise ladies display unique relationships with felines. The most striking Tuxedo Cats have green eyes, according to the designer, so that’s why emerald green rips through this sinuous keycap set. Given that it’s spook season, and that the set ha",https://cdn.shopify.com/s/files/1/1994/3097/products/02.KAT_CAT_SEYE2_1200x785.png?v=1604608026,$19.99,True
21,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-red-black-pbt-shine-through-keycap-set,Tai-Hao Red & Black PBT Shine-Through Keycap Set,"Tai-Hao Doubleshot PBT Shine-Through keycaps are the perfect addition to any RGB board! PBT material resists skin oils and doubleshot legends won't fade, making these ideal for long-term use! Check out our full Tai-Hao Keycap Collection here! details PBT Material OEM Profile Doubleshot Shine-through Legends Included ke",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-01022_6eb2b99c-9f50-43dc-9aa0-a1bc2ac2e887_1200x1200.jpg?v=1648762852,$49.99,True
22,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-blue-abs-keycap-set,Tai-Hao Blue ABS Keycap Set,"Tai-Hao doubleshot ABS keycaps are a great way to customize your board without breaking the bank! Choose from the many colorways to personalize your standard layout board. Doubleshot legends mean they'll never fade even after long term use, as the legend shapes are molded into each key, rather than printed on! Check ou",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-01122_463a490c-6c4c-4869-9555-abac3ed69815_1200x1200.jpg?v=1648759208,$27.99,True
23,Kono,https://kono.store/collections/keycap-sets/products/mg-salon,MelGeek MG Salon,"Inspired by futuristic design and a minty green. MG Salon evokes comfort and fashion with smooth geometry and a calming colorway. MG profile is a tall, spherical keycap similar to SA that enhances this set's comforting aesthetic with a smooth top scoop and great hand-feel. Designed by Muni New MG High-Profile with infl",https://cdn.shopify.com/s/files/1/1994/3097/products/MGSalonM601_1200x1200.png?v=1653329424,$19.99,True
24,Kono,https://kono.store/collections/keycap-sets/products/epbt-soju,ePBT Soju,"Pour one out for your old keycaps with ePBT Soju. The old set worked hard, and soju is the liquor of friendship. It has outgrown Korean origins to find a dedicated international community. There is only one rule when drinking soju: if a nearby glass is low, fill it back up for your companion. flavors galore Plain soju ",https://cdn.shopify.com/s/files/1/1994/3097/products/MainRender_1200x646.png?v=1613774638,$19.99,True
25,Kono,https://kono.store/collections/keycap-sets/products/ergodox-xda-keycaps,Ergodox XDA & DSA Blank Keycaps,"These blank XDA and DSA keycap sets are uniform profile, meaning they are the same height and shape across all keys. XDA Keycaps are slightly taller than DSA, with a bubbled, rounded incline with a comfortable wide scooped top. DSA has a similar profile to XDA but has a shorter height and straighter shape, with a top s",https://cdn.shopify.com/s/files/1/1994/3097/products/XDABLACK-WEBSIZE_720x_c5ddf733-b189-4f08-8a09-0a00cd51c01d_1200x800.jpg?v=1639010398,$49.99,True
26,Kono,https://kono.store/collections/keycap-sets/products/jtk-avocado,JTK Avocado,"This keycap set is inspired by the mighty avocado, a vine meme and superfood savior. There is joy in its high-fat chonky simplicity. We’re impressed by the designer’s avocado abstainment — and think it should stop soon — so help him break fast by supporting the set. It is claimed that no avocados were harmed during the",https://cdn.shopify.com/s/files/1/1994/3097/products/b3ea6c9d729ee9e8_1200x674.jpg?v=1616460632,$19.99,True
27,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-yellow-submarine-abs-keycap-set,Tai-Hao Yellow Submarine ABS Keycap Set,"Tai-Hao doubleshot ABS keycaps are a great way to customize your board without breaking the bank! Choose from the many colorways to personalize your standard layout board. Doubleshot legends mean they'll never fade even after long term use, as the legend shapes are molded into each key, rather than printed on! Check ou",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-01922_2_2e7b17f3-6be1-46c2-8f50-223171d27673_1200x1200.jpg?v=1648760882,$27.99,True
28,Kono,https://kono.store/collections/keycap-sets/products/sa-granite-keycap-set,SA Granite Keycap Set,"Granite is an iconic keycap design by matt3o with clean, crisp dye sublimated legends and bright color accents. Now available on SA Profile PBT - this is the first time this set has been produced in a high profile. This is a Group Buy - orders for SA Granite will be collected starting April 11th, 2019 and the discounte",https://cdn.shopify.com/s/files/1/1994/3097/products/SA_GRANITE_SAMPLE_1200x800.jpg?v=1661288353,$19.99,True
29,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-sky-blue-abs-keycap-set,Tai-Hao Sky Blue ABS Keycap Set,"Tai-Hao doubleshot ABS keycaps are a great way to customize your board without breaking the bank! Choose from the many colorways to personalize your standard layout board. Doubleshot legends mean they'll never fade even after long term use, as the legend shapes are molded into each key, rather than printed on! Check ou",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-01622_1516c011-c57b-4abc-840a-846621cdaf8e_1200x1200.jpg?v=1648760448,$27.99,True
30,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-hawaii-pbt-keycap-set,Tai-Hao Hawaii PBT Keycap Set,"Tai-Hao PBT keycaps are the perfect addition to your favorite boards, with an ample selection of colors to express your style! The PBT material resists skin oils and doubleshot legends won't fade like printed legends, making these ideal for long-term use! Check out our full Tai-Hao Keycap Collection here! details PBT M",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-00422_d1b15e44-9fef-4a65-9713-916f1aa9fad2_1200x1200.jpg?v=1648757083,$49.99,True
31,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-lavender-chocolate-pbt-shine-through-keycap-set,Tai-Hao Lavender & Chocolate PBT Shine-Through Keycap Set,"Tai-Hao Doubleshot PBT Shine-Through keycaps are the perfect addition to any RGB board! PBT material resists skin oils and doubleshot legends won't fade, making these ideal for long-term use! Check out our full Tai-Hao Keycap Collection here! details PBT Material OEM Profile Doubleshot Shine-through Legends Included ke",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-00822_235af80f-5b8b-41c8-8e84-4b406bdad1dc_1200x1200.jpg?v=1648757980,$59.99,True
32,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-white-red-abs-keycap-set,Tai-Hao White & Red ABS Keycap Set,"Tai-Hao doubleshot ABS keycaps are a great way to customize your board without breaking the bank! Choose from the many colorways to personalize your standard layout board. Doubleshot legends mean they'll never fade even after long term use, as the legend shapes are molded into each key, rather than printed on! Check ou",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-01822_967f096d-efcb-438b-99d3-bd4862403787_1200x1200.jpg?v=1648760743,$27.99,True
33,Kono,https://kono.store/collections/keycap-sets/products/sa-magica,SA Magica,"Arcane pacts are an ancient source of power and truth; their magic always incurs a cost. Innocent lavender keycaps battle the neighboring darkness of day-to-day entropy, preparing you for the Lovecraftian void of responsibility. Hold tightly to your humanity — and keyboard — among those depths. Evil lurks where there i",https://cdn.shopify.com/s/files/1/1994/3097/products/mat_1800_1200x675.png?v=1615916849,$19.99,True
34,Kono,https://kono.store/collections/keycap-sets/products/gmk-firefly,GMK Firefly Keycap Set,"Note: This was a Group Buy for a re-run, it opened September 16th and closed October 22nd. Please check the Weekly Updates page for current status of production. Pre-orders for extra stock live now. Firefly premiers a full set of custom RAL colors, with a warm peach paired with a deep formal blue. This colorway looks g",https://cdn.shopify.com/s/files/1/1994/3097/products/GMK_Firefly_-_Key_visual_1200x675.png?v=1631750917,$44.99,False
35,Kono,https://kono.store/collections/keycap-sets/products/epbt-acadia,ePBT Acadia,Note: This was a Group Buy. It launched January 11th and closed February 11th. Please check the Weekly Updates page for current status of production. Pre-orders for extra stock live now! Experience the crisp beauty of the American Northeast with ePBT Acadia! The beautiful Appalachian mountains and winding coastlines cr,https://cdn.shopify.com/s/files/1/1994/3097/products/ePBT-Acadia-FrogTKL-BoaardRender-3-1_3_22_1200x675.png?v=1641858248,$19.99,False
36,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-pink-abs-keycap-set,Tai-Hao Pink ABS Keycap Set,"Tai-Hao doubleshot ABS keycaps are a great way to customize your board without breaking the bank! Choose from the many colorways to personalize your standard layout board. Doubleshot legends mean they'll never fade even after long term use, as the legend shapes are molded into each key, rather than printed on! Check ou",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-01322_930c920f-855f-48cc-8ccb-97da3de071e8_1200x1200.jpg?v=1648759710,$27.99,True
37,Kono,https://kono.store/collections/keycap-sets/products/gmk-sunset-surfing,GMK Sunset Surfing,"The tide is high and the waves are bomb, it's the perfect time for some Sunset Surfing! This tubular set brings the complementary colors of the ocean to your keyboard. Inspired by surfers like Greg Noll and the golden age of Hawaii big wave surfing. A tribute to catching the perfect wave in the fleeting beauty of the s",https://cdn.shopify.com/s/files/1/1994/3097/products/Sunsetter_c1v01capsfix_1200x900.jpg?v=1619473539,$14.99,True
38,Kono,https://kono.store/collections/keycap-sets/products/gmk-shoko,GMK Shoko Keycaps,"GMK Shoko's soft blue colorway is based on its designer’s Discord name, Shoko Aoi. Shoko is like a gentler Triumph Adler, which is great for relaxation during intense games and keyboarding situations. Join the IC to support the designer and bring the set to market.",https://cdn.shopify.com/s/files/1/1994/3097/products/Arctic-Doppelganger_1200x675.png?v=1597187961,$49.99,True
39,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-purple-wave-abs-keycap-set,Tai-Hao Purple Wave ABS Keycap Set,"Tai-Hao doubleshot ABS keycaps are a great way to customize your board without breaking the bank! Choose from the many colorways to personalize your standard layout board. Doubleshot legends mean they'll never fade even after long term use, as the legend shapes are molded into each key, rather than printed on! Check ou",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-01422_f7083268-094d-4ed8-9c81-e4ca0f166ece_1200x1200.jpg?v=1648762848,$27.99,True
40,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-sunset-pbt-keycap-set,Tai-Hao Sunset PBT Keycap Set,"Tai-Hao PBT keycaps are the perfect addition to your favorite boards, with an ample selection of colors to express your style! The PBT material resists skin oils and doubleshot legends won't fade like printed legends, making these ideal for long-term use! Check out our full Tai-Hao Keycap Collection here! details PBT M",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-00522_1548cfbf-39a3-4fc6-bdc7-7c735d5f952e_1200x1200.jpg?v=1648757085,$49.99,True
41,Kono,https://kono.store/collections/keycap-sets/products/gmk-yeeti,GMK Yeeti,"Note: Dark Blue Right arrow was produced with a slightly different legend. We received replacement keycaps for certain mis-colored keys (homing F, numpad 5 and homing numpad 5), and they are included with all current Base Kit orders. However, only the lighter blue Right Arrow key was reproduced with the correct legend.",https://cdn.shopify.com/s/files/1/1994/3097/products/blank60yeeti_1200x675.jpg?v=1615316350,$14.99,True
42,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-miami-pbt-shine-through-keycap-set,Tai-Hao Miami PBT Shine-Through Keycap set,"Tai-Hao Doubleshot PBT Shine-Through keycaps are the perfect addition to any RGB board! PBT material resists skin oils and doubleshot legends won't fade, making these ideal for long-term use! Check out our full Tai-Hao Keycap Collection here! details PBT Material OEM Profile Doubleshot Shine-through Legends Included ke",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-00722_bc97b990-b047-4909-92ae-483aa25dc3c1_1200x1200.jpg?v=1648758011,$54.99,True
43,Kono,https://kono.store/collections/keycap-sets/products/pbtfans-basin,PBTfans Basin,"Add PBTfans Basin deskmats to compliment your keycap set! Enjoy the natural beauty of the deep sea from the comfort of your desk, The PBTfans Basin Keycap Set was designed to mimic the subtle gradation of color as you descend from the bright cerulean waves to the black ocean floor. This gorgeous effect is achieved with",https://cdn.shopify.com/s/files/1/1994/3097/products/1-yJUGSj3_1200x675.jpg?v=1653517991,$24.99,True
44,Kono,https://kono.store/collections/keycap-sets/products/kds-led-zep-keycap-set,KDS Led Zep Keycap Set,"﻿Note: This is a group buy that launched January 26 and ends February 27. Estimated production completion is Q2 2023.  From tender melodies and intricate rhythms, to shrieks of feedback and thundering toms, no band is better described by the word zeppelin. As one music critic pointed out, their sound perfectly captures",https://cdn.shopify.com/s/files/1/1994/3097/products/LedZep_68KB_c1_1200x900.jpg?v=1674607045,$54.99,False
45,Kono,https://kono.store/collections/keycap-sets/products/gmk-boho,GMK Boho,Note: This was a group buy that launched June 8th and closed July 9th. Please check the Weekly Updates page for current status of production. Pre-orders for Group Buy extras are live now! GMK Boho is organic and unconventional. Whispers of global travel and Andy Goldsworthy’s natural art suffuse its design. Its dune-th,https://cdn.shopify.com/s/files/1/1994/3097/products/Frog_Angle1_1200x675.png?v=1622849017,$19.99,False
46,Kono,https://kono.store/collections/keycap-sets/products/sp-sa-silent-assassin,SP SA Silent Assassin,"Experience the assassin's swift and deadly intensity firsthand with this Signature Plastics keycap set. Inspired by Agent 47 of the Hitman series, rich red permeates its deep gray; splashes of formal white accent your primary targets. With an arsenal of sublegends and stealthy novelties at your disposal, you'll take ou",https://cdn.shopify.com/s/files/1/1994/3097/products/render1_1200x899.jpg?v=1608065933,$24.99,True
47,Kono,https://kono.store/collections/keycap-sets/products/gmk-posh,GMK Posh,The term “posh” — which describes stylish luxury — stormed into British slang around the late 18th century. Its grasp on pop culture has only expanded since. GMK Posh radiates desktop chic; its gentle his-and-hers palette should satiate your strongest fashionable impulses. Lock in your first-class reservation before it,https://cdn.shopify.com/s/files/1/1994/3097/products/iron165_1_1200x675.jpg?v=1661288300,$19.99,True
48,Kono,https://kono.store/collections/keycap-sets/products/tai-hao-blue-pink-abs-keycap-set,Tai-Hao Blue & Pink ABS Keycap Set,"Tai-Hao doubleshot ABS keycaps are a great way to customize your board without breaking the bank! Choose from the many colorways to personalize your standard layout board. Doubleshot legends mean they'll never fade even after long term use, as the legend shapes are molded into each key, rather than printed on! Check ou",https://cdn.shopify.com/s/files/1/1994/3097/products/TH-05-02122_6fc1ec2d-c851-4829-b18f-43eba1e04731_1200x1200.jpg?v=1648761006,$31.99,True
49,Kono,https://kono.store/collections/keycap-sets/products/maxkey-berserk-r3,Maxkey Berserk - SA Keycap Set,"Base, Numpad, Novelties, 40s, Spacebars, and more all-in-one complete kit! Berserk is a state of mind where one experiences uncontrollable rage and power. This SA profile doubleshot ABS keycap set is designed by thesiscamper and produced by Maxkey. The color scheme is based around Evangelion Unit 02, the first producti",https://cdn.shopify.com/s/files/1/1994/3097/products/13a967786fd3bbede441e523b955210_1200x675.jpg?v=1661288470,$189.99,True
50,Kono,https://kono.store/collections/keycap-sets/products/kds-solarized-dark,KDS Solarized Dark,"Inspired by Ethan Schoonover's Solarized color palette for terminal and GUi applications, the KDS Solarized Dark keycap set utilizes a similar eye-friendly color scheme. Rather than using high contrast colors, its subtle rainbow is made up of complementary colors based on fixed color wheel relationships. The result is ",https://cdn.shopify.com/s/files/1/1994/3097/products/Solarized-Dark---Product-Image_1200x800.jpg?v=1660933916,$39.99,True
51,Kono,https://kono.store/collections/keycap-sets/products/epbt-ping,ePBT Ping,Note: This was a group buy that launched November 17th and closed December 17th. Please check the Weekly Updates page for current status of production. Pre-orders for extra stock live now! THOK Artisan - Peace Sign in stock and shipping now! Place separately from pre-order items in order to ship immediately. Hello! I'm,https://cdn.shopify.com/s/files/1/1994/3097/products/Sun1_1200x750.png?v=1636764283,$14.99,False
52,Kono,https://kono.store/collections/keycap-sets/products/sa-bubble-r2,SA Bubble R2,"Note: This is a Group Buy that launched August 31st and closes September 28th. Estimated production completed is Q1 2023. We will have a more accurate lead time after placing the order to SP This classic cute set is getting a rerun! Immerse yourself in the soft pinks and blues, with additional compatibility kits to make sure you're completely covered. With a full suite of delightful novelties, they'll make your keyboard pop! Combined with the luxuriant SA profile, you'll never want to leave the comfort of your setup. details Designed by Yayoi Doubleshot ABS Plastic SA Profile Produced by Signature Plastics",https://cdn.shopify.com/s/files/1/1994/3097/products/20210827154331_1200x675.png?v=1630347680,$29.99,False
53,Kono,https://kono.store/collections/keycap-sets/products/kat-lala,KAT LALA,"KAT LALA paints a dreamlike picture of Hollywood-infused romance. It reflects the grandness of nature and urbanity in LA while providing true variety — it practically deserves a musical score. If you're wistful for whimsical cinema, your fingers will dance across its keys. Great coverage and tons of kits make KAT LALA ",https://cdn.shopify.com/s/files/1/1994/3097/products/07.KAT_LALA7_1200x762.png?v=1661288439,$14.99,True
54,Kono,https://kono.store/collections/keycap-sets/products/jtk-winner,JTK Winner,Note: This is a pre-order. Estimated production completion from JTK is approximately late Q1 2022. Please check the Weekly Updates for future updates on produtction. Are you willing to risk everything and enter into a challenge of a lifetime? JTK Winner will set you up for success in order to win it all! Customize your,https://cdn.shopify.com/s/files/1/1994/3097/products/WINNER01_1200x675.jpg?v=1635384957,$11.99,False
55,Kono,https://kono.store/collections/keycap-sets/products/kat-oasis,KAT Oasis,KAT Oasis captures the mysterious essence of desert existence and places it squarely beneath your fingertips on miniature dunes. alluring desolation Deserts are multifaceted gems. They are pressure incarnate; oppressive heat and bitter cold cut unprepared travelers like diamond shards. Clear skies and beautiful colors ,https://cdn.shopify.com/s/files/1/1994/3097/products/Conone-Silver-Blue-orthographic_1200x675.png?v=1661288407,$9.99,True
56,Kono,https://kono.store/collections/keycap-sets/products/cthulhu-keycaps-by-outva,Cthulhu Keycaps by Outva,"﻿Note: This was a Group Buy that launched November 30 and ﻿closed December 30. ﻿Estimated production completion is Q1 2023. Pre-orders for extra stock live now! Whether you're studying at a Miskatonic University or taking field notes on Eldritch abominations, the Cthulhu Keycaps by Outva will help you research our inco",https://cdn.shopify.com/s/files/1/1994/3097/products/1_b1bdcf94-ab1d-4a2e-96c6-226782b11787_1200x800.jpg?v=1669850227,$64.99,False
57,Kono,https://kono.store/collections/keycap-sets/products/epbt-warrior-mk-keycap-set-by-alohakb,ePBT Warrior MK Ⅲ Keycap Set by ALOHAKB,"Note: This was a Group Buy that launched December 6 and closed January 6.﻿ Estimated production completion and delivery to customers is Q1 2023. Artisans are estimated to compete slightly later, around April 2023. Pre-orders for extra stock live now!﻿﻿ Fearlessly advance through enemy territory with the ePBT Warrior MK",https://cdn.shopify.com/s/files/1/1994/3097/products/1_e25a5de4-386a-4650-a25d-13808e5bf162_1200x675.png?v=1670292343,$24.99,False
58,Kono,https://kono.store/collections/keycap-sets/products/epbt-ivory,EPBT Ivory,"Elephants are a natural wonder. For many, they're the essence of faraway lands. That loving publicity, despite its scale, hasn't stemmed forces that challenge elephant populations. Some charities even state that wild elephants could disappear within a generation. That's why this group buy is donating profits to Save Th",https://cdn.shopify.com/s/files/1/1994/3097/products/aki_safari.61_1200x675.jpg?v=1623967943,$19.99,True
